match_id,home_vote,away_vote
12328236,1230,310
12328239,2942,378
12328535,2260,466
12328536,126,266
12328537,648,792
12328538,746,194
12328539,214,2100
12328540,1658,296
12328541,908,1022
12328542,222,110
12328674,586,192
12328676,608,230
12328679,428,316
12328681,26,70
12329149,2,0
12329150,2,0
12329151,0,0
12329152,0,4
12329153,6,4
12329154,2,2
12329155,2,6
12329156,0,0
12329157,6,0
12329158,10,0
12329159,0,0
12329160,2,2
12329161,6,0
12329162,2,0
12329163,14,6
12329165,2,0
12329310,16,14
12329318,68,166
12329321,218,12
12329324,72,38
12329327,112,114
12329334,12,20
12329335,36,94
12329336,54,68
12329337,20,16
12330156,992,194
12330157,112,3994
12330489,760,14
12330565,324,30
12330606,120,746
12330713,76,2
12330715,2,48
12330719,436,40
12330734,38,28
12330735,14,52
12330736,24,138
12330741,62,136
12330742,56,62
12330744,44,42
12330745,24,90
12330746,66,38
12330749,16,76
12330750,0,24
12330752,270,32
12330753,14,4
12330754,6,10
12330755,26,2
12330756,18,4
12330760,78,10
12330761,68,8
12330762,6,78
12330765,14,2
12330766,6,62
12330856,170,436
12330857,414,148
12330858,482,570
12330859,182,42
12331166,4,30
12331203,310,302
12331278,2,10
12331280,0,30
12331282,6,2
12331283,2,10
12331284,6,10
12331297,26,254
12331299,10,52
12331302,24,82
12331377,0,112
12331379,204,2
12331380,8,20
12331382,48,0
12331383,42,16
12331384,18,22
12331385,28,70
12331386,6,6
12331387,20,12
12331389,18,22
12331406,16,108
12331470,12,10
12331489,14,72
12331493,34,12
12331537,26,24
12331543,36,2
12331566,304,138
12331569,602,202
12331592,8,6
12331606,282,176
12331672,60,12
12331673,26,156
12331674,34,44
12331676,170,10
12331677,72,6
12331678,22,6
12331698,1652,218
12331699,118,574
12331701,158,8
12331702,708,210
12331727,116,914
12331729,86,156
12331732,148,92
12331782,72,58
12331783,20,52
12331786,50,20
12331787,6,28
12331828,6,6
12331844,6,14
12331845,6,36
12331846,56,0
12331849,24,10
12331851,2,30
12331852,2,14
12331909,10,22
12332085,0,0
12332086,8,0
12332087,8,0
12332088,14,2
12332089,0,2
12332090,2,18
12332091,4,42
12332092,20,10
12332098,24,0
12332099,0,0
12332101,2,0
12332153,6,32
12332154,12,0
12332155,4,50
12332156,4,8
12332157,10,30
12332158,16,4
12332165,6,4
12332273,0,0
12332274,0,0
12332275,0,0
12332332,8,2
12332333,8,10
12332335,46,6
12332336,16,0
12332337,0,22
12332339,2,8
12332340,0,26
12332343,2,48
12332702,64,58
12332703,86,68
12332704,10,6
12332705,0,44
12332706,6,18
12332707,146,4
12332708,10,14
12332709,38,12
12332710,10,276
12332711,64,16
12332712,0,62
12332715,28,0
12332716,104,2
12332717,98,8
12332718,46,34
12332719,2,44
12332720,0,0
12332732,8,6
12332735,10,46
12332739,6,42
12332749,8,6
12332756,60,12
12332757,58,0
12332758,8,20
12332759,14,90
12332760,26,6
12332761,136,14
12332763,48,6
12332764,16,42
12332765,34,48
12332766,28,44
12332767,72,24
12332768,30,14
12332769,2,6
12332770,64,22
12332771,0,12
12332772,4,4
12332773,18,2
12332774,4,4
12332777,0,36
12332780,20,42
12332781,80,0
12332782,0,4
12332786,2,8
12332787,28,14
12332788,20,2
12332790,26,2
12332791,44,174
12332792,8,68
12332793,22,14
12332794,16,12
12332796,4,58
12332801,14,6
12332803,64,2
12332804,6,60
12332805,2,66
12332806,26,0
12332807,6,32
12332808,6,42
12332810,24,8
12332811,20,46
12332812,16,8
12332813,0,0
12332814,4,18
12332941,20,0
12332942,88,14
12332943,8,2
12332944,20,0
12332945,10,10
12332946,20,30
12332966,26,28
12332967,112,20
12332968,34,2
12332969,24,100
12332970,6,8
12332971,26,12
12332972,32,42
12332973,38,12
12332974,38,16
12332999,74,18
12333010,0,30
12333012,2,14
12333014,16,0
12333016,10,0
12333018,12,12
12333023,26,0
12333026,36,0
12333027,14,46
12333029,0,30
12333030,0,58
12333032,20,72
12333033,8,56
12333034,64,6
12333035,32,28
12333037,62,24
12333038,0,28
12333040,40,6
12333041,30,8
12333042,96,144
12333043,12,0
12333044,46,0
12333045,8,42
12333046,2,14
12333047,112,16
12333048,10,42
12333050,2,34
12333052,8,0
12333053,50,18
12333055,52,14
12333057,126,0
12333058,120,0
12333059,16,0
12333061,4,6
12333062,2,30
12333063,30,4
12333064,48,44
12333065,44,2
12333066,44,12
12333067,2,54
12333068,10,8
12333069,78,6
12333070,6,90
12333071,2,14
12333072,16,16
12333073,20,72
12333074,6,34
12333075,8,18
12333102,16,18
12333108,0,0
12333112,0,0
12333247,10,234
12333348,88,40
12333349,126,16
12333391,2,68
12334029,36,156
12334044,20,44
12334069,166,14
12334088,46,54
12334105,50,38
12334129,0,20
12334138,24,22
12334225,2,10
12334249,14,46
12334250,8,48
12334251,12,10
12334252,10,10
12334253,2,2
12334254,68,0
12334255,26,2
12334256,16,4
12334257,34,6
12334286,78,18
12334306,12,0
12334307,2,62
12334308,24,8
12334309,2,18
12334310,0,0
12334311,12,10
12334312,6,0
12334318,36,12
12334319,2,12
12334320,0,52
12334321,2,44
12334322,14,6
12334323,18,8
12334324,0,20
12334325,2,26
12334348,62,14
12334349,0,6
12334350,70,0
12334351,42,2
12334352,14,16
12334353,16,14
12334354,28,4
12334355,0,12
12334356,2,92
12334357,10,18
12334424,38,4
12334425,16,18
12334426,34,48
12334431,56,24
12334437,24,10
12334452,128,26
12334464,14,86
12334465,8,0
12334466,42,2
12334467,30,8
12334468,14,0
12334469,34,16
12334470,2,34
12334471,10,10
12334472,100,12
12334473,32,14
12334474,14,8
12334476,22,16
12334477,56,16
12334478,62,2
12334479,16,34
12334502,20,0
12334503,10,6
12334505,6,10
12334506,18,10
12334507,26,22
12334508,4,30
12334509,2,18
12334510,36,60
12334512,66,20
12334515,16,0
12334516,28,2
12334517,8,22
12334518,6,10
12334519,32,6
12334520,0,34
12334521,18,36
12334522,2,20
12334523,36,16
12334524,22,4
12334525,18,12
12334526,16,4
12334528,30,2
12334529,20,36
12334565,8,4
12334566,56,4
12334568,70,10
12334570,58,16
12334571,2,22
12334572,2,14
12334573,12,0
12334574,8,26
12334586,2,46
12334620,4,12
12334698,0,6
12334736,58,16
12334752,0,0
12334764,0,0
12334783,36,0
12334828,22,10
12334841,116,24
12334869,0,0
12334872,104,50
12334893,26,6
12334897,28,26
12334898,34,34
12334909,0,10
12334945,26,16
12334951,0,64
12334981,0,46
12334982,4,16
12334983,14,16
12334984,6,4
12334985,8,24
12334986,0,40
12334987,2,18
12334988,10,18
12335007,32,26
12335008,48,138
12335009,16,22
12335011,210,66
12335014,24,52
12335015,28,40
12335023,14,52
12335024,10,98
12335029,24,104
12335096,14,2
12335097,0,0
12335098,0,0
12335115,24,12
12335116,12,96
12335132,22,8
12335136,14,28
12335159,12,0
12335160,4,0
12335179,54,112
12335213,1800,488
12335214,350,3652
12335215,42,480
12335216,640,1484
12335223,120,396
12335240,24,30
12335241,0,10
12335242,8,4
12335252,24,50
12335268,10,4
12335269,36,0
12335459,32,0
12335506,6,0
12335521,0,0
12335956,0,0
12335957,2,0
12335958,44,12
12335959,46,2
12335960,32,2
12335961,40,12
12335962,2,22
12335963,16,66
12335995,2,8
12336008,8,6
12336009,134,20
12336011,64,4
12336012,4,52
12336013,0,2
12336014,70,18
12336040,0,20
12336041,56,2
12336173,28,2
12336249,66,28
12336250,12,32
12336295,0,4
12336297,80,10
12336298,14,12
12336299,114,2
12336300,18,76
12336321,42,0
12336323,118,50
12336324,62,12
12336325,90,6
12336377,46,158
12336378,6,38
12336417,2,16
12336419,24,4
12336420,56,0
12336482,108,18
12336496,4,136
12336507,72,12
12336546,58,4
12336565,56,4
12336638,12,0
12336649,36,8
12336650,16,12
12336651,2,44
12336663,10,48
12336664,28,4
12336669,14,2
12336670,62,14
12336671,92,24
12336672,2,30
12336674,12,0
12336676,116,4
12336688,4,110
12336695,16,0
12336699,2,2
12336714,2,74
12336764,16,74
12336766,4,108
12336781,16,24
12336818,4,2
12336835,14,4
12336836,10,52
12336884,110,6
12336885,52,24
12336887,10,56
12336888,118,4
12337023,8,8
12337024,170,90
12337052,64,2
12337053,154,20
12337054,32,10
12337084,16,14
12337105,22,42
12337152,0,4
12337165,32,8
12337185,88,8
12337186,44,14
12337204,176,50
12337205,6,18
12337206,0,0
12337221,20,76
12337238,58,0
12337239,6,68
12337254,8,48
12337264,4,36
12337270,72,128
12337271,30,160
12337272,20,58
12337273,66,6
12337274,10,50
12337275,28,0
12337276,2,74
12337277,0,56
12337283,4,18
12337284,16,70
12337285,20,14
12337286,12,6
12337287,14,50
12337295,36,16
12337299,42,32
12337300,0,44
12337301,70,12
12337302,28,2
12337361,8,50
12337367,0,0
12337378,14,0
12337379,14,26
12337380,4,76
12337418,132,32
12337419,24,92
12337423,32,32
12337424,106,60
12337425,44,96
12337429,202,4
12337430,54,16
12337448,0,38
12337483,88,0
12337504,18,6
12337541,0,0
12337551,14,180
12337567,96,12
12337591,50,14
12337592,14,72
12337593,80,24
12337632,12,12
12337640,10,16
12337644,70,4
12337658,62,6
12337663,16,34
12337664,4,18
12337665,130,28
12337683,0,100
12337684,28,8
12337685,22,38
12337686,4,20
12337687,0,34
12337688,6,10
12337737,2,8
12337749,94,150
12337854,18,32
12337855,8,20
12337857,20,42
12337867,6,40
12337870,2,26
12339323,4,12
12299558,11932,3756
12299562,2022,11548
12299563,5718,494
12299569,2040,6304
12299570,10412,6232
12302305,5860,3106
12302307,766,7038
12302309,3096,7816
12317285,3602,244
12317286,1598,1616
12317288,2228,1364
12317289,1636,942
12317290,2654,218
12317293,2046,500
12317294,14,1954
12317295,1590,1010
12317296,1448,1874
12317297,280,1202
12317300,1152,692
12317301,596,838
12317303,282,1398
12317306,686,1034
12317307,698,1618
12317309,212,1506
12317310,212,732
12317312,466,36
12317313,932,358
12317321,84,326
12317328,834,706
12317329,674,200
12317331,352,292
12317332,106,1266
12317334,390,684
12317336,90,80
12317337,20,138
12317339,92,20
12317340,10,6
12317341,124,32
12317342,8,80
12317343,136,1218
12317344,440,240
12317346,86,222
12317348,296,54
12317350,1854,288
12317352,122,718
12317355,694,52
12317356,304,476
12317366,248,534
12317368,300,340
12317372,714,136
12317373,1370,286
12317378,326,3336
12317387,694,1462
12317390,266,1698
12317392,440,1570
12317393,688,136
12317394,1764,996
12317395,676,88
12317396,1176,216
12317397,266,1258
12317398,638,1822
12317399,38,254
12317401,426,74
12317402,176,86
12317403,46,586
12317404,1272,538
12317405,72,390
12317406,272,246
12317407,108,86
12317408,266,784
12317409,230,520
12317410,198,72
12317412,352,12
12317413,60,460
12317414,300,112
12317415,2,636
12328235,10,402
12328239,2692,4
12328535,2242,594
12328536,774,644
12328537,572,370
12328539,150,946
12328541,1298,742
12328542,1650,828
12329335,0,168
12330151,3384,540
12330152,1340,724
12330153,2456,138
12330155,5640,418
12330156,700,222
12330157,186,2252
12330158,3346,1226
12331672,60,30
12331673,26,40
12331676,68,22
12331698,900,154
12331701,1124,80
12331782,86,102
12331783,12,42
12331787,38,166
12332703,46,102
12332705,10,8
12332707,60,0
12332712,2,70
12332717,68,26
12332718,46,32
12332724,284,4
12332732,24,54
12332765,4,18
12332768,126,10
12332769,0,8
12332771,2,4
12332772,18,2
12332773,20,38
12332780,12,20
12332791,74,86
12332793,22,10
12332796,0,72
12332801,38,2
12332806,28,6
12332811,28,12
12332941,46,12
12332999,48,10
12333012,2,40
12333023,52,8
12333026,12,2
12333029,0,28
12333030,6,40
12333032,0,46
12333034,10,10
12333037,68,8
12333040,2,20
12333042,122,22
12333044,26,6
12333046,4,50
12333047,72,24
12333048,14,32
12333050,48,2
12333053,20,4
12333055,42,62
12333057,106,0
12333058,72,2
12333059,10,2
12333061,110,24
12333062,4,20
12333065,8,6
12333068,0,8
12333071,8,20
12333072,26,26
12333073,12,26
12333075,38,18
12333102,30,10
12333231,0,0
12333247,68,34
12333348,84,40
12333349,28,10
12334029,2,164
12334069,242,154
12334128,38,14
12334129,2,38
12334286,52,26
12334355,6,40
12334424,54,4
12334452,216,196
12334510,28,26
12334516,40,0
12334518,2,22
12334520,0,8
12334523,32,6
12334525,2,12
12334528,74,12
12334568,14,12
12334909,18,16
12334945,22,16
12334951,4,82
12335007,56,12
12335008,42,96
12335009,14,166
12335011,216,66
12335014,4,154
12335015,56,18
12335130,78,10
12335132,32,36
12335167,24,0
12335176,78,18
12335183,44,14
12335184,6,40
12335213,1982,230
12335214,100,2776
12335215,982,360
12335216,372,1416
12335223,468,264
12335252,0,18
12335268,8,58
12335459,4,4
12335506,4,16
12335956,34,10
12335957,24,0
12335958,20,14
12335959,42,10
12335960,16,0
12335961,34,8
12335962,6,0
12335963,10,76
12336008,4,82
12336009,44,32
12336010,40,84
12336011,48,4
12336012,4,16
12336013,16,12
12336014,4,0
12336040,8,2
12336041,122,32
12336173,6,10
12336248,32,4
12336249,74,6
12336250,10,14
12336297,68,4
12336298,6,82
12336299,96,18
12336300,12,8
12336321,112,84
12336323,42,52
12336324,160,0
12336325,52,6
12336377,32,154
12336378,6,50
12336417,32,4
12336419,24,4
12336420,20,0
12336482,30,14
12336496,0,6
12336507,20,8
12336546,16,2
12336565,46,74
12336638,24,0
12336649,20,6
12336650,32,12
12336651,28,46
12336663,6,60
12336664,68,18
12336669,16,10
12336670,26,6
12336671,96,12
12336672,10,26
12336674,8,32
12336676,12,18
12336688,30,54
12336695,12,72
12336699,24,12
12336700,18,124
12336714,20,14
12336764,22,74
12336765,14,16
12336766,26,104
12336781,16,0
12336818,28,4
12336835,20,100
12336836,14,4
12336884,32,10
12336885,2,26
12336886,34,36
12336887,0,40
12336888,66,6
12337023,4,40
12337024,62,64
12337052,70,8
12337053,132,24
12337054,50,2
12337084,2,80
12337105,48,26
12337138,20,8
12337139,92,62
12337152,0,4
12337165,32,10
12337166,1522,1326
12337167,432,388
12337168,94,1632
12337176,410,392
12337184,192,74
12337185,52,12
12337186,96,2
12337204,74,54
12337205,8,18
12337206,2,0
12337220,74,2
12337221,16,62
12337238,36,14
12337239,14,52
12337253,130,34
12337254,34,156
12337264,6,26
12337270,82,166
12337271,4,138
12337272,18,44
12337273,86,8
12337274,0,76
12337275,80,2
12337276,4,20
12337277,6,38
12337283,14,14
12337284,14,32
12337285,82,8
12337286,0,94
12337287,2,48
12337295,34,14
12337298,164,36
12337299,20,24
12337300,2,88
12337301,108,0
12337302,80,0
12337361,44,42
12337367,0,0
12337378,6,2
12337379,16,26
12337380,2,26
12337418,86,0
12337419,26,10
12337423,160,56
12337424,104,158
12337425,22,156
12337429,218,8
12337430,56,18
12337448,26,54
12337483,100,54
12337504,10,6
12337541,16,72
12337550,28,390
12337551,8,168
12337567,106,36
12337591,180,6
12337592,14,66
12337593,24,58
12337632,20,40
12337640,36,18
12337641,140,4
12337644,82,10
12337658,36,20
12337663,54,98
12337664,40,36
12337665,96,12
12337683,2,72
12337684,32,10
12337685,14,60
12337686,8,30
12337687,6,0
12337688,4,20
12337737,18,90
12337749,58,52
12337782,38,8
12337832,84,6
12337854,4,14
12337855,16,82
12337857,34,10
12337867,10,52
12337868,20,2
12337869,14,36
12337870,6,8
12337903,60,20
12337947,2,8
12337953,182,12
12337954,8,42
12337978,28,6
12337979,14,20
12338029,26,8
12338064,2,76
12338065,36,0
12338069,0,92
12338123,0,140
12338540,20,40
12338541,64,12
12338542,8,2
12338837,26,196
12338838,118,142
12338839,268,6
12338842,210,2
12338843,264,50
12338875,54,114
12338884,78,50
12338908,40,362
12338916,52,184
12338931,164,38
12338956,136,18
12338985,88,142
12339079,44,56
12339183,428,38
12339295,78,14
12339320,172,0
12339323,2,12
12339328,114,88
12339375,64,38
12339376,36,28
12339377,70,32
12339382,40,0
12339417,8,64
12339462,72,34
12339468,128,52
12339469,134,42
12339489,46,42
12339490,20,10
12339507,2,78
12339508,4,40
12339509,38,220
12339510,22,28
12339518,110,16
12339519,84,18
12339523,36,18
12339525,4,176
12339530,42,238
12339534,18,22
12339544,60,38
12339545,24,112
12339558,6,194
12339560,128,112
12339561,66,46
12339562,112,24
12339573,0,246
12339574,32,74
12339575,4,14
12339576,2,90
12339578,56,28
12339579,246,84
12339593,46,14
12339602,186,0
12339603,2,146
12339604,2,20
12339613,128,36
12339622,0,124
12339627,74,28
12339628,42,122
12339674,12,8
12339693,6,18
12339748,110,52
12339757,72,216
12339760,24,6
12339836,4,4
12339853,2,10
12339865,8,18
12339874,38,58
12339875,20,46
12339881,22,58
12339883,106,22
12339897,6,158
12339900,4,44
12339901,20,50
12339963,28,0
12339964,2,0
12340058,54,36
12340641,8,20
12340642,6,0
12340643,2,2
12340818,0,0
12341129,26,10
12341130,6,40
12341229,28,10
12341420,8,2
12299540,8556,6276
12299562,5372,10354
12299569,23578,6124
12302305,8310,1346
12302307,7356,17080
12317285,3414,1056
12317286,566,2176
12317287,1210,134
12317288,564,710
12317289,1460,168
12317290,2208,1118
12317292,34,966
12317293,2404,590
12317294,302,2608
12317295,806,1282
12317296,674,2316
12317297,240,3110
12317298,954,1380
12317305,1230,520
12317306,1040,722
12317307,786,736
12317313,324,2072
12317321,106,726
12317326,94,432
12317334,1640,342
12317336,30,126
12317338,142,142
12317339,82,28
12317343,190,244
12317345,1432,982
12317348,1818,114
12317350,432,126
12317352,220,1760
12317356,320,166
12317365,338,828
12317366,250,3314
12317367,532,66
12317368,820,156
12317369,734,200
12317370,138,366
12317371,26,2324
12317372,958,142
12317373,422,32
12317376,1006,1704
12317377,3624,138
12317378,154,1546
12317387,286,1450
12317388,1642,640
12317389,224,120
12317392,492,1002
12317393,1432,104
12317394,1034,482
12317395,1932,66
12317397,394,794
12317398,226,276
12317404,1168,112
12317405,1458,290
12317411,650,218
12317412,240,1772
12317416,40,2422
12330151,1232,394
12330152,546,124
12330153,1978,270
12330155,1382,774
12330157,270,4028
12330158,2686,538
12332712,4,48
12332717,94,6
12332718,176,48
12332724,278,2
12332732,6,64
12333231,0,2
12334128,18,12
12334527,62,16
12334859,86,118
12334972,24,88
12335007,164,2
12335008,24,108
12335014,12,108
12335130,16,36
12335132,10,4
12335167,20,66
12335176,4,30
12335183,64,0
12335184,24,104
12335185,72,96
12335459,12,2
12336008,2,44
12336009,6,26
12336010,12,86
12336011,58,18
12336013,8,98
12336014,24,12
12336248,34,0
12336250,10,20
12336297,72,4
12336420,64,0
12336565,20,66
12336700,40,132
12336714,6,82
12336765,154,152
12336886,20,34
12337053,44,10
12337138,118,18
12337139,2,10
12337166,1620,646
12337167,552,278
12337168,236,1294
12337176,342,1022
12337184,92,158
12337204,208,40
12337220,6,68
12337253,126,84
12337298,24,68
12337423,18,62
12337425,18,170
12337540,32,154
12337542,30,122
12337543,30,42
12337544,80,8
12337545,40,218
12337546,30,12
12337550,94,358
12337641,104,34
12337687,2,32
12337782,88,10
12337832,176,74
12337855,32,76
12337857,184,6
12337867,24,26
12337868,6,54
12337869,2,20
12337870,2,6
12337903,62,18
12337947,58,12
12337953,60,6
12337954,4,58
12337978,8,12
12337979,0,30
12338029,26,6
12338064,0,22
12338065,28,14
12338069,2,104
12338123,12,2
12338540,4,66
12338541,86,16
12338542,102,22
12338837,106,12
12338838,92,258
12338839,340,12
12338842,238,92
12338843,224,118
12338875,20,12
12338884,52,12
12338908,80,320
12338916,12,120
12338931,134,30
12338956,92,16
12338985,104,40
12339079,82,72
12339183,70,34
12339295,152,8
12339320,162,4
12339323,2,14
12339328,90,6
12339375,114,18
12339376,86,6
12339377,86,20
12339382,26,126
12339417,20,0
12339462,34,14
12339468,72,18
12339469,30,44
12339489,18,36
12339490,82,20
12339507,8,6
12339508,44,158
12339509,50,42
12339510,194,30
12339518,10,4
12339519,60,12
12339523,74,6
12339525,30,160
12339530,34,32
12339534,4,68
12339544,70,30
12339545,18,44
12339558,94,218
12339560,68,20
12339561,90,2
12339562,104,176
12339573,26,2
12339574,50,84
12339575,6,4
12339576,6,58
12339578,42,32
12339579,70,120
12339593,6,52
12339602,12,34
12339603,38,50
12339604,56,36
12339613,180,26
12339622,24,90
12339627,92,16
12339628,14,98
12339674,0,2
12339693,2,140
12339748,120,164
12339757,226,132
12339760,24,12
12339836,32,24
12339853,12,2
12339860,2,48
12339865,2,16
12339874,34,58
12339875,8,64
12339881,8,78
12339882,28,164
12339883,40,52
12339886,286,86
12339897,38,52
12339900,2,48
12339901,6,74
12339963,16,2
12339964,8,6
12339990,110,16
12340042,224,14
12340058,18,30
12340070,100,22
12340091,48,28
12340106,16,102
12340152,128,6
12340153,30,24
12340161,194,68
12340184,66,34
12340206,132,24
12340641,6,18
12340642,8,0
12340643,2,10
12340685,182,46
12340752,176,76
12340753,34,92
12340781,332,54
12340816,86,474
12340818,0,0
12340882,28,136
12341028,56,78
12341053,74,98
12341080,2,230
12341112,44,162
12341129,28,8
12341130,14,26
12341146,150,4
12341147,14,14
12341196,58,102
12341229,14,6
12341235,118,50
12341242,16,92
12341245,262,38
12341308,116,20
12341322,114,144
12341331,120,52
12341364,4,220
12341366,12,8
12341420,16,4
12341505,34,250
12341540,218,64
12341551,4,14
12341556,76,90
12341561,50,202
12341575,84,28
12341595,172,16
12341674,22,32
12341755,166,72
12341756,50,16
12341778,98,52
12341779,72,32
12341788,2,0
12341789,66,0
12341893,16,110
12341904,226,40
12341962,56,122
12341988,130,194
12342029,1464,136
12342037,36,358
12342038,130,626
12342039,1164,134
12342040,1294,48
12342052,66,52
12342053,16,702
12342054,14,52
12342168,296,136
12342169,48,382
12342170,172,54
12342171,330,110
12342172,320,10
12342173,94,98
12342175,448,122
12342206,238,196
12342207,20,2070
12342208,828,198
12342210,58,1152
12342274,62,70
12342311,94,2
12342367,22,40
12342392,168,1142
12342393,3158,334
12342394,1878,86
12342407,528,1398
12342408,656,418
12342413,2588,152
12342414,1674,36
12342415,1300,132
12343394,18,74
12343451,30,16
12343575,0,0
12343660,62,66
12343860,6,0
12299540,14678,17662
12299562,9930,6866
12302292,11020,9060
12317284,3758,26
12317287,180,84
12317291,1792,642
12317292,142,288
12317295,1964,2582
12317298,1282,1520
12317305,490,100
12317326,828,90
12317338,124,20
12317345,1286,238
12317350,2468,36
12317365,1802,1094
12317366,286,2456
12317367,282,528
12317369,1338,398
12317370,2214,352
12317371,40,1336
12317372,220,184
12317374,464,836
12317375,208,122
12317376,440,874
12317377,2626,20
12317379,526,90
12317388,614,80
12317389,306,446
12317391,2688,140
12317395,296,56
12317400,450,452
12317405,684,140
12317411,358,332
12317416,158,1280
12334527,62,26
12334859,10,2
12334972,28,66
12335185,152,110
12337540,56,122
12337542,140,146
12337543,34,210
12337544,148,36
12337545,50,186
12337546,172,50
12339417,0,154
12339628,44,30
12339748,200,174
12339860,22,56
12339875,26,92
12339881,10,144
12339882,10,2
12339883,200,52
12339886,234,68
12339897,38,182
12339901,28,38
12339963,16,4
12339990,112,84
12340042,106,22
12340058,76,20
12340070,176,30
12340091,18,60
12340106,60,100
12340152,88,62
12340153,146,2
12340161,2,14
12340184,40,16
12340206,58,14
12340685,192,30
12340752,154,46
12340753,50,114
12340781,338,188
12340816,78,560
12340882,76,14
12341028,68,58
12341053,18,94
12341080,58,118
12341112,64,138
12341129,8,16
12341130,22,30
12341146,144,46
12341147,70,38
12341196,8,84
12341229,30,0
12341235,10,14
12341242,12,40
12341245,270,30
12341308,84,50
12341322,380,74
12341331,82,34
12341364,58,186
12341366,22,14
12341420,14,0
12341505,136,120
12341540,98,10
12341551,20,6
12341556,224,114
12341561,20,144
12341575,44,28
12341595,108,24
12341674,170,28
12341755,190,100
12341756,46,44
12341778,32,30
12341779,116,66
12341788,2,0
12341789,234,30
12341893,4,70
12341904,0,38
12341962,68,18
12341988,72,234
12341997,244,102
12341998,84,4
12342029,1128,178
12342037,106,386
12342038,30,794
12342039,724,84
12342040,678,314
12342052,294,18
12342053,562,276
12342054,22,70
12342168,642,518
12342169,154,98
12342170,50,366
12342171,84,108
12342172,252,2
12342173,168,252
12342174,94,540
12342175,354,154
12342206,1696,32
12342207,122,1164
12342208,316,282
12342209,1046,162
12342210,62,596
12342216,300,2198
12342217,344,1622
12342218,18,86
12342219,306,172
12342246,96,58
12342274,40,26
12342275,66,34
12342302,420,28
12342311,70,220
12342317,72,188
12342330,2446,1036
12342336,3972,774
12342367,12,8
12342392,280,924
12342393,486,318
12342394,1066,110
12342407,380,374
12342408,474,1738
12342409,2516,836
12342410,622,2020
12342413,2546,412
12342414,1680,182
12342415,326,368
12342569,0,76
12343013,108,250
12343021,290,234
12343063,10,88
12343072,142,40
12343394,32,170
12343433,82,56
12343434,166,162
12343451,30,10
12343548,12,80
12343575,0,0
12343660,100,44
12343748,14,6
12343749,0,2
12343750,2,4
12343751,8,0
12343752,0,0
12343753,6,0
12343754,10,4
12343755,0,2
12343756,6,4
12343757,0,0
12343758,0,0
12343759,0,0
12343761,4,0
12343762,4,0
12343763,0,2
12343764,6,0
12343765,2,0
12343766,4,2
12343767,96,52
12343768,4,4
12343769,0,0
12343770,0,2
12343771,0,0
12343772,0,0
12343773,2,0
12343774,0,0
12343775,2,0
12343776,2,0
12343777,8,4
12343778,0,0
12343779,0,0
12343780,8,0
12343788,2,0
12343798,22,90
12343799,4,28
12343800,16,16
12343801,8,2
12343802,4,12
12343803,2,6
12343804,6,46
12343805,24,106
12343806,38,8
12343807,12,6
12343808,20,0
12343809,34,0
12343810,8,16
12343811,32,0
12343812,2,50
12343813,16,4
12343850,128,34
12343860,0,12
12343900,84,68
12343963,62,8
12343964,6,212
12343967,478,24
12343969,1096,310
12344008,8,24
12344010,66,46
12344011,30,34
12344038,46,40
12344040,244,416
12344129,1806,486
12344140,4,0
12344141,72,218
12344145,860,328
12344155,142,136
12344158,1792,268
12344192,322,778
12344200,2370,698
12344212,108,228
12344213,682,88
12344214,124,1508
12344241,136,10
12344242,170,14
12344243,88,144
12344244,6,86
12344246,32,230
12344247,54,112
12344248,46,62
12344249,66,82
12344250,0,32
12344251,14,26
12344252,118,36
12344253,108,18
12344267,1666,78
12344268,2460,60
12344285,202,62
12344287,4,4
12344288,10,2
12344289,0,0
12344290,2,6
12344291,0,0
12344292,0,0
12344293,0,0
12344294,0,0
12344295,0,0
12344296,0,0
12344297,2,4
12344298,0,2
12344299,2,6
12344300,0,0
12344301,0,2
12344302,2,2
12344318,0,2
12344319,0,4
12344320,2,2
12344321,4,8
12344322,0,0
12344323,0,6
12344324,6,0
12344325,0,0
12344326,0,2
12344327,0,0
12344328,0,0
12344329,0,0
12344330,0,0
12344331,4,0
12344332,0,0
12344333,12,2
12344334,0,0
12344335,0,0
12344336,4,10
12344337,0,0
12344338,2,0
12344339,4,0
12344340,0,0
12344341,2,0
12344342,0,0
12344343,0,0
12344344,0,0
12344345,2,0
12344346,0,0
12344347,0,0
12344348,0,2
12344349,2,2
12344351,0,0
12344352,0,2
12344353,0,0
12344354,0,2
12344355,0,4
12344356,2,4
12344357,8,2
12344358,0,4
12344359,2,10
12344360,6,0
12344361,4,0
12344362,0,4
12344363,2,2
12344364,6,10
12344365,0,0
12344366,6,0
12344367,0,4
12344368,6,0
12344369,0,6
12344370,14,0
12344371,0,0
12344372,0,4
12344373,2,0
12344374,0,2
12344375,2,2
12344376,2,0
12344377,6,2
12344378,2,0
12344379,2,0
12344380,2,2
12344381,0,0
12344382,2,6
12344383,54,14
12344385,0,4
12344386,6,2
12344387,0,0
12344388,2,0
12344389,2,0
12344390,2,0
12344391,0,0
12344392,0,2
12344393,0,0
12344394,0,10
12344395,0,0
12344396,0,0
12344397,12,0
12344398,0,0
12344399,0,0
12344400,4,0
12344401,1450,6
12344402,388,1052
12344403,0,0
12344404,10,2
12344405,6,0
12344406,8,0
12344407,2,10
12344408,2,12
12344409,8,10
12344410,10,4
12344411,0,0
12344412,2,4
